,date,symbol,mcap,price,volume
994,20180201,QTUM,2635312181.32,35.68,371497888.0
995,20180201,LSK,2627942420.29,22.34,87605512.0
996,20180201,ETC,2485810788.23,24.97,251253680.0
997,20180201,VEN,2466687312.55,5.27,103600600.0
998,20180201,PPT,2326763280.3,62.88,8382485.5
999,20180201,ICX,2322882700.0,6.09,128135560.0
1000,20180301,BTC,185009522097.9,10950.99,7317279232.0
1001,20180301,ETH,85410810312.08,872.2,1868524416.0
1002,20180301,XRP,36293555981.15,0.9283,475256704.0
1003,20180301,BCH,21955845434.55,1291.92,482239744.0
1004,20180301,LTC,11628122887.79,209.75,678542400.0
1005,20180301,NEO,8388491210.94,129.05,282388448.0
1006,20180301,ADA,7892124470.56,0.3044,184691360.0
1007,20180301,XLM,6266483745.7,0.3393,46631804.0
1008,20180301,EOS,6050852887.94,8.63,214126064.0
1009,20180301,MIOTA,5474640938.04,1.97,41523620.0
1010,20180301,XMR,4954707548.84,314.04,62044320.0
1011,20180301,DASH,4887218709.99,617.53,104166688.0
1012,20180301,XEM,3746207803.07,0.4162,19528952.0
1013,20180301,ETC,3383349543.34,33.76,514648032.0
1014,20180301,TRX,3211590269.93,0.04885,318231072.0
1015,20180301,VEN,2349080830.37,4.95,79097240.0
1016,20180301,NANO,2277642544.01,17.09,163130368.0
1017,20180301,USDT,2218071427.13,1.0,2285568768.0
1018,20180301,LSK,2060209567.92,20.12,68475904.0
1019,20180301,QTUM,1982212095.11,26.82,95387656.0
1020,20180401,BTC,116026767355.96,6844.23,4532098560.0
1021,20180401,ETH,37413358766.58,379.61,1256925952.0
1022,20180401,XRP,18964013318.93,0.4851,297868736.0
1023,20180401,BCH,10963857058.65,643.03,318439936.0
1024,20180401,LTC,6440317479.29,115.22,274181664.0
1025,20180401,EOS,4335133899.13,5.66,401302752.0
1026,20180401,ADA,3908969399.94,0.1508,100833168.0
1027,20180401,XLM,3832217994.86,0.2066,43075508.0
1028,20180401,NEO,3074775180.82,47.3,73349040.0
1029,20180401,XMR,2788623376.39,175.51,31024204.0
1030,20180401,MIOTA,2765070019.62,0.9948,35953240.0
1031,20180401,DASH,2326517507.38,291.53,84000056.0
1032,20180401,USDT,2286705393.97,0.9998,1832530176.0
1033,20180401,TRX,2113910955.06,0.03215,219372848.0
1034,20180401,XEM,1879113659.05,0.2088,15920645.0
1035,20180401,ETC,1369824365.14,13.58,122407320.0
1036,20180401,BNB,1286571421.31,11.07,87918120.0
1037,20180401,QTUM,1191228345.27,13.46,91857840.0
1038,20180401,VEN,1168107250.81,2.23,42424132.0
1039,20180401,OMG,825762098.08,8.09,24526380.0
1040,20180501,BTC,155114211194.56,9119.01,7713018880.0
1041,20180501,ETH,66803261876.35,673.61,2678964480.0
1042,20180501,XRP,32944331385.67,0.8414,630809088.0
1043,20180501,BCH,23113227363.57,1351.28,774633024.0
1044,20180501,EOS,15711479925.28,18.95,3330130432.0
1045,20180501,ADA,9299854943.8,0.3587,365521536.0
1046,20180501,LTC,8365936640.26,148.49,342151616.0
1047,20180501,XLM,8166624394.63,0.4397,152906176.0
1048,20180501,TRX,6138267664.24,0.09336,1043370880.0
1049,20180501,MIOTA,5516253998.18,1.98,66547124.0
1050,20180501,NEO,5501642608.64,84.64,180818864.0
1051,20180501,DASH,3850986885.26,478.9,101298592.0
1052,20180501,XMR,3841340581.98,240.26,71420816.0
1053,20180501,XEM,3643674462.63,0.4049,26075548.0
1054,20180501,VEN,2428245383.51,4.62,93554848.0
1055,20180501,USDT,2425584057.04,1.0,3901106176.0
1056,20180501,ETC,2190158642.83,21.58,210025360.0
1057,20180501,QTUM,1959329366.11,22.12,229134912.0
1058,20180501,OMG,1733947387.29,16.99,58684444.0
1059,20180501,ICX,1707614482.63,4.41,66976208.0
1060,20180601,BTC,128725858026.21,7541.45,4921455616.0
1061,20180601,ETH,57894365739.77,580.04,1945894656.0
1062,20180601,XRP,24461744052.67,0.6234,263087760.0
1063,20180601,BCH,17210429777.75,1002.92,538528128.0
1064,20180601,EOS,11003298493.16,12.31,1058146176.0
1065,20180601,LTC,6810354562.84,119.91,290885664.0
1066,20180601,ADA,5768958933.19,0.2225,130538088.0
1067,20180601,XLM,5388402084.68,0.29,62207272.0
1068,20180601,MIOTA,5354959155.48,1.93,145124384.0
1069,20180601,TRX,3859879701.58,0.05871,268286896.0
1070,20180601,NEO,3604022178.65,55.45,102576696.0
1071,20180601,DASH,2555569099.13,315.35,82723832.0
1072,20180601,XMR,2534807989.73,157.54,29047306.0
1073,20180601,USDT,2509612505.43,1.0,2486080256.0
1074,20180601,XEM,2291584968.31,0.2546,17893962.0
1075,20180601,VEN,1814449543.84,3.45,65178200.0
1076,20180601,BNB,1624036474.27,14.24,80342240.0
1077,20180601,ETC,1582441954.49,15.52,137170096.0
1078,20180601,QTUM,1282421887.02,14.47,152019600.0
1079,20180601,BCN,1187943352.65,0.00646,22617862.0
1080,20180701,BTC,109366021621.84,6385.82,4788259840.0
1081,20180701,ETH,45585861644.53,453.92,1511730048.0
1082,20180701,XRP,18113883122.32,0.4614,267224992.0
1083,20180701,BCH,12728748267.05,739.42,558793984.0
1084,20180701,EOS,7286573183.75,8.13,621643008.0
1085,20180701,LTC,4591722923.09,80.24,343401984.0
1086,20180701,XLM,3725316564.22,0.1986,41380400.0
1087,20180701,ADA,3687036718.91,0.1422,108733000.0
1088,20180701,MIOTA,2973402385.05,1.07,56746600.0
1089,20180701,USDT,2703948681.64,0.9988,3653040128.0
1090,20180701,TRX,2490873761.44,0.03789,112292000.0
1091,20180701,XMR,2100427219.22,129.77,32338800.0
1092,20180701,NEO,2036612529.75,31.33,72319000.0
1093,20180701,DASH,1924453982.68,235.7,206254000.0
1094,20180701,BNB,1642662194.55,14.4,38434400.0
1095,20180701,ETC,1640110046.87,15.97,244395008.0
1096,20180701,XEM,1542294055.05,0.1714,24145400.0
1097,20180701,VEN,1439236862.68,2.61,53995900.0
1098,20180701,OMG,828091633.18,8.12,47072300.0
1099,20180701,ONT,772399507.74,5.11,66086700.0
1100,20180801,BTC,131030119111.07,7624.91,4797622784.0
1101,20180801,ETH,42521931986.77,420.75,1888055296.0
1102,20180801,XRP,17528975387.3,0.4459,323200320.0
1103,20180801,BCH,13286526793.33,769.35,499193120.0
1104,20180801,EOS,6575105306.13,7.26,699076736.0
1105,20180801,XLM,5185618774.63,0.2763,78075440.0
1106,20180801,LTC,4489426223.3,77.86,301530048.0
1107,20180801,ADA,3653142034.71,0.1409,79987904.0
1108,20180801,MIOTA,2567471933.71,0.9237,32731316.0
1109,20180801,USDT,2395724255.02,0.9994,3059191040.0
1110,20180801,TRX,2146236038.06,0.03264,140269888.0
1111,20180801,XMR,2084644997.05,128.15,31815242.0
1112,20180801,NEO,1942634611.13,29.89,59706384.0
1113,20180801,DASH,1801737580.75,218.98,94695000.0
1114,20180801,ETC,1601201393.55,15.47,167915616.0
1115,20180801,XEM,1437720760.54,0.1597,9670310.0
1116,20180801,BNB,1296473450.85,13.57,53833692.0
1117,20180801,XTZ,1102691929.52,1.82,2961420.5
1118,20180801,VEN,1102633988.38,1.99,2968411.25
1119,20180801,ZEC,889245764.75,198.33,151023520.0
1120,20180901,BTC,124044600177.12,7193.25,4116051456.0
1121,20180901,ETH,30035361896.84,295.34,1546626560.0
1122,20180901,XRP,13787210214.26,0.3477,257267312.0
1123,20180901,BCH,10660637868.95,615.31,490618944.0
1124,20180901,EOS,6021068842.51,6.64,746530368.0
1125,20180901,XLM,4312652007.43,0.2297,57559216.0
1126,20180901,LTC,3832231285.39,65.95,306585984.0
1127,20180901,ADA,2769714790.38,0.1068,70208912.0
1128,20180901,USDT,2733402439.87,0.9968,2910384640.0
1129,20180901,MIOTA,2055378941.02,0.7395,51918136.0
1130,20180901,XMR,1980330718.54,120.97,52809956.0
1131,20180901,DASH,1830096211.32,220.74,234140192.0
1132,20180901,TRX,1748221892.02,0.02659,109153232.0
1133,20180901,NEO,1462786264.42,22.5,87431536.0
1134,20180901,ETC,1378166505.68,13.22,182146368.0
1135,20180901,BNB,1086872405.94,11.38,29776334.0
1136,20180901,VET,1007964090.31,0.01818,28300516.0
1137,20180901,XEM,998528413.36,0.1109,17337962.0
1138,20180901,XTZ,854709890.63,1.41,1904882.88
1139,20180901,ZEC,743768946.26,158.06,144187024.0
1140,20181001,BTC,113999932613.0,6589.63,4000967168.0
1141,20181001,ETH,23609705150.83,230.77,1597501568.0
1142,20181001,XRP,23021207351.79,0.5765,1412801408.0
1143,20181001,BCH,9226901765.5,530.91,450906368.0
1144,20181001,EOS,5198761781.92,5.74,695607936.0
1145,20181001,XLM,4855404042.8,0.2584,67813856.0
1146,20181001,LTC,3524603949.27,60.21,456582880.0
1147,20181001,USDT,2800599535.15,0.9979,3069482240.0
1148,20181001,ADA,2190041203.5,0.08447,42076408.0
1149,20181001,XMR,1884305011.47,114.52,20659414.0
1150,20181001,MIOTA,1561213911.5,0.5617,21601118.0
1151,20181001,DASH,1561107648.71,186.92,368119200.0
1152,20181001,TRX,1449863843.77,0.02205,110444376.0
1153,20181001,NEO,1213486280.44,18.67,162320960.0
1154,20181001,ETC,1176727836.12,11.21,178802976.0
1155,20181001,BNB,1167816004.86,9.94,25138468.0
1156,20181001,XEM,932415179.8,0.1036,16363327.0
1157,20181001,XTZ,819858783.22,1.35,2089707.25
1158,20181001,VET,710040084.06,0.0128,12615593.0
1159,20181001,DOGE,691491410.94,0.005942,20096388.0
1160,20181101,BTC,110683843781.11,6377.78,3789395716.71
1161,20181101,ETH,20472135054.36,198.87,1336695383.19
1162,20181101,XRP,18322544018.86,0.4557,346500669.52
1163,20181101,BCH,7393936330.78,424.09,228639895.37
1164,20181101,EOS,4782242908.87,5.28,560422937.56
1165,20181101,XLM,4216669654.63,0.2229,38696267.75
1166,20181101,LTC,2965096215.01,50.27,321492471.28
1167,20181101,ADA,1837385346.65,0.07087,11256611.48
1168,20181101,USDT,1761713543.38,0.9917,2043662840.73
1169,20181101,XMR,1717818510.13,103.88,10160335.77
1170,20181101,TRX,1484257947.71,0.02257,59713994.4
1171,20181101,MIOTA,1314472634.85,0.4729,6818787.74
1172,20181101,DASH,1292738161.35,153.52,179047569.44
1173,20181101,BNB,1249031255.15,9.55,19690102.6
1174,20181101,NEO,1019509057.02,15.68,131218383.75
1175,20181101,ETC,956398294.05,9.05,115387363.0
1176,20181101,XEM,820688260.83,0.09119,5694118.24
1177,20181101,XTZ,793243930.87,1.31,2314640.68
1178,20181101,ZEC,601939033.44,117.07,106366798.55
1179,20181101,VET,580635036.47,0.01047,13223845.89
1180,20181201,BTC,73346194969.09,4214.67,5375314093.1
1181,20181201,XRP,15038289184.05,0.3729,397266565.68
1182,20181201,ETH,12284117522.01,118.64,2131475767.65
1183,20181201,XLM,3185998397.39,0.1663,83084024.7
1184,20181201,BCH,3010070869.45,172.12,68660039.48
1185,20181201,EOS,2679991965.07,2.96,814784417.5
1186,20181201,LTC,2039473601.46,34.34,428286156.55
1187,20181201,USDT,1858375216.23,1.0,3306556081.12
1188,20181201,BSV,1634820282.36,93.54,75286998.53
1189,20181201,ADA,1075155851.86,0.04147,19314340.18
1190,20181201,TRX,1004282932.98,0.01518,87112117.68
1191,20181201,XMR,990924480.7,59.65,10636037.47
1192,20181201,MIOTA,837114590.91,0.3012,6929627.16
1193,20181201,DASH,808121723.48,95.35,183221198.95
1194,20181201,XEM,702613316.11,0.07807,9893071.44
1195,20181201,BNB,691761388.86,5.29,12291155.18
1196,20181201,NEO,532049324.86,8.19,151081039.86
1197,20181201,ETC,516594797.33,4.85,182630933.57
1198,20181201,ZEC,430406463.43,80.33,207842018.36
1199,20181201,BTG,325829633.05,18.75,4850907.62
1200,20190101,BTC,67098634180.61,3843.52,4324200990.19
1201,20190101,XRP,14880496657.82,0.3648,449347621.93
1202,20190101,ETH,14665318369.58,140.82,2258709868.32
1203,20190101,BCH,2892087607.88,164.85,267838685.75
1204,20190101,EOS,2413813876.21,2.66,675099228.53
1205,20190101,XLM,2221377985.38,0.1159,91630088.22
1206,20190101,LTC,1913387273.89,31.98,379429124.11
1207,20190101,USDT,1892772546.78,1.02,3139234962.54
1208,20190101,BSV,1616381094.86,92.14,108083720.84
1209,20190101,TRX,1303479300.08,0.01956,72033015.89
1210,20190101,ADA,1103113660.39,0.04255,14962901.83
1211,20190101,MIOTA,1026158620.95,0.3692,7921094.86
1212,20190101,XMR,807214006.71,48.37,10174528.27
1213,20190101,BNB,794641453.82,6.08,23891161.94
1214,20190101,DASH,692537856.94,81.05,88078737.56
1215,20190101,XEM,595065819.42,0.06612,9577378.58
1216,20190101,ETC,560395113.51,5.23,101629380.37
1217,20190101,NEO,511301110.82,7.87,100037384.62
1218,20190101,MKR,336000438.21,461.39,258609.04
1219,20190101,ZEC,333412877.94,59.75,117318414.9
1220,20190201,BTC,61088747491.29,3487.95,5422926707.35
1221,20190201,XRP,12699646520.02,0.3085,564486615.36
1222,20190201,ETH,11263815609.94,107.61,2541271518.87
1223,20190201,EOS,2120782710.68,2.34,648027078.87
1224,20190201,BCH,2051265821.58,116.56,246917441.28
1225,20190201,USDT,2033605783.3,1.01,3949396927.2
1226,20190201,LTC,1978856938.99,32.83,825977655.56
1227,20190201,TRX,1751407526.17,0.02627,266911186.05
1228,20190201,XLM,1602022105.56,0.08358,143454404.65
1229,20190201,BSV,1132412158.75,64.35,66405204.97
1230,20190201,ADA,1002816587.79,0.03868,18778624.38
1231,20190201,BNB,847729319.43,6.56,56050946.76
1232,20190201,XMR,732932070.76,43.72,36949055.59
1233,20190201,MIOTA,720086989.68,0.2591,8301912.98
1234,20190201,DASH,580896463.23,67.49,179787292.16
1235,20190201,NEO,457113160.06,7.03,110514792.07
1236,20190201,ETC,426539328.95,3.95,164662001.72
1237,20190201,XEM,368880644.42,0.04099,17758629.32
1238,20190201,USDC,303077424.57,1.02,26896946.93
1239,20190201,ZEC,282886027.54,48.75,159341774.75
1240,20190301,BTC,67796965743.35,3859.58,7661247975.11
1241,20190301,ETH,14335957424.63,136.44,3756124823.75
1242,20190301,XRP,13146898194.02,0.3173,752723591.36
1243,20190301,EOS,3186278436.37,3.52,1318189790.11
1244,20190301,LTC,2882042602.6,47.49,1175425172.06
1245,20190301,BCH,2346655914.99,132.96,240782300.31
1246,20190301,USDT,2035341543.18,1.01,6628411253.12
1247,20190301,XLM,1649050086.99,0.08583,115886661.06
1248,20190301,BNB,1608442973.16,11.39,117838676.98
1249,20190301,TRX,1582095414.82,0.02373,128326436.82
1250,20190301,BSV,1182343363.51,67.0,79611502.54
1251,20190301,ADA,1122108425.89,0.04328,12997143.77
1252,20190301,XMR,833981002.95,49.56,67173811.92
1253,20190301,MIOTA,828584384.27,0.2981,9407358.46
1254,20190301,DASH,722159553.42,83.4,214590927.05
1255,20190301,MKR,667265225.58,667.27,1240838.1
1256,20190301,NEO,586247389.31,9.02,260838267.44
1257,20190301,ETC,465663257.53,4.29,165314927.09
1258,20190301,XEM,387981308.26,0.04311,14676124.02
1259,20190301,ZEC,313866581.4,52.29,153637297.52
1260,20190401,BTC,73269368747.44,4158.18,10157794170.6
1261,20190401,ETH,14960828860.91,141.83,4611999536.45
1262,20190401,XRP,13043585710.87,0.3127,836123225.03
1263,20190401,EOS,3807590153.08,4.2,1815234453.05
1264,20190401,LTC,3710564698.28,60.68,1712538381.53
1265,20190401,BCH,2967829680.54,167.63,465814641.28
1266,20190401,BNB,2534170929.26,17.95,202977285.53
1267,20190401,XLM,2109892793.37,0.1096,301225293.29
1268,20190401,USDT,2044790316.79,1.0,9569263475.47
1269,20190401,ADA,1875296477.01,0.07233,81836246.72
1270,20190401,TRX,1623063139.53,0.02434,331600219.91
1271,20190401,BSV,1167678134.22,66.08,87877273.43
1272,20190401,XMR,1013053254.47,59.97,118227704.16
1273,20190401,DASH,986356519.61,113.09,325590768.49
1274,20190401,MIOTA,897048915.65,0.3227,19088504.32
1275,20190401,MKR,709788273.54,709.79,1417341.33
1276,20190401,ONT,654537429.71,1.32,74712016.48
1277,20190401,XTZ,650994455.13,0.9826,6807341.63
1278,20190401,NEO,650294919.42,10.0,329156999.12
1279,20190401,ETC,527699754.97,4.82,203584705.83
1280,20190501,BTC,95501110090.8,5402.7,13679528236.45
1281,20190501,ETH,17029616915.18,160.82,5789172432.9
1282,20190501,XRP,12798744396.71,0.3047,914654614.2
1283,20190501,BCH,4827202612.26,271.82,1693067789.84
1284,20190501,LTC,4536348667.29,73.66,2871792311.36
1285,20190501,EOS,4514297383.14,4.78,1713346159.89
1286,20190501,BNB,3099313163.99,21.95,180070220.89
1287,20190501,USDT,2800146868.77,1.0,11389167590.14
1288,20190501,XLM,1936091093.67,0.1014,193384687.74
1289,20190501,ADA,1789340577.57,0.06901,58865338.18
1290,20190501,TRX,1585466194.9,0.02378,649588397.89
1291,20190501,XMR,1101352848.61,64.96,38993596.39
1292,20190501,DASH,1028971492.34,117.19,276115350.92
1293,20190501,BSV,950557693.63,53.53,106057393.86
1294,20190501,ATOM,837145852.02,4.39,90528587.53
1295,20190501,MIOTA,834171033.7,0.3001,21792423.52
1296,20190501,XTZ,792092025.19,1.2,4100477.26
1297,20190501,ETC,643088779.29,5.84,437370461.29
1298,20190501,NEO,632943150.53,9.74,270596130.14
1299,20190501,ONT,552492765.92,1.12,54705479.87
1300,20190601,BTC,151890214309.93,8564.02,22488303543.95
1301,20190601,ETH,28215330783.76,265.39,9942869851.9
1302,20190601,XRP,18162849086.34,0.4306,1740720642.4
1303,20190601,BCH,7739847598.11,434.46,1774830913.72
1304,20190601,EOS,7136604384.32,7.78,5184333210.32
1305,20190601,LTC,6986544718.35,112.62,3807158511.11
1306,20190601,BNB,4660718180.96,33.01,572703757.07
1307,20190601,BSV,3367270620.82,189.04,443075482.97
1308,20190601,USDT,3144304602.81,1.0,22485000931.92
1309,20190601,XLM,2572481833.5,0.1331,463748029.89
1310,20190601,TRX,2494464841.4,0.03741,1599163697.19
1311,20190601,ADA,2347250770.55,0.09053,151835927.51
1312,20190601,XMR,1582034054.89,92.97,101580438.7
1313,20190601,DASH,1445456689.29,163.45,460782905.35
1314,20190601,MIOTA,1343207867.28,0.4832,46733027.24
1315,20190601,ATOM,1102188614.15,5.78,125167746.71
1316,20190601,XTZ,975104107.94,1.47,5251971.21
1317,20190601,ETC,950786053.01,8.57,859858804.82
1318,20190601,NEO,889836387.54,13.69,653423818.39
1319,20190601,XEM,840508739.15,0.09339,32482678.52
1320,20190701,BTC,188297637573.83,10583.13,29378589324.45
1321,20190701,ETH,31338571563.33,293.64,10292223947.84
1322,20190701,XRP,17318727257.43,0.4069,1783852225.56
1323,20190701,LTC,7658690466.46,122.58,5034162435.63
1324,20190701,BCH,7444877513.76,416.65,2170629295.95
1325,20190701,EOS,5545433245.49,6.02,3020205062.0
1326,20190701,BNB,4647821413.63,32.92,290190904.2
1327,20190701,USDT,3586361277.11,0.9961,28817659769.75
1328,20190701,BSV,3526901661.84,197.53,472842297.34
1329,20190701,TRX,2173939871.44,0.0326,912290261.78
1330,20190701,ADA,2173260576.26,0.08382,168654990.56
1331,20190701,XLM,2044624168.14,0.1053,435487153.89
1332,20190701,LEO,1740465447.03,1.74,12775151.51
1333,20190701,XMR,1509447307.75,88.42,132758316.34
1334,20190701,DASH,1371526151.5,154.2,249970037.94
1335,20190701,LINK,1257190705.98,3.59,377055673.18
1336,20190701,NEO,1190105626.15,16.87,678020977.55
1337,20190701,MIOTA,1127199258.93,0.4055,20419884.72
1338,20190701,ATOM,1041667538.38,5.46,90786814.05
1339,20190701,ETC,866687454.82,7.76,874437054.1
1340,20190801,BTC,185653203391.49,10399.67,17165337857.81
1341,20190801,ETH,23337361748.87,217.81,5965442642.12
1342,20190801,XRP,13629460729.74,0.3179,882867287.99
1343,20190801,LTC,6240801534.73,99.18,2953184688.51
1344,20190801,BCH,5892751618.37,328.76,1485593980.4
1345,20190801,BNB,4475300389.21,28.77,287326494.17
1346,20190801,USDT,4050895289.4,1.01,17335442456.8
1347,20190801,EOS,4007034927.42,4.33,1324604253.24
1348,20190801,BSV,2620088256.63,146.74,294749555.25
1349,20190801,XLM,1628780237.13,0.08303,89880667.58
1350,20190801,ADA,1526381233.11,0.05887,44730276.68
1351,20190801,TRX,1483891309.66,0.02225,431296973.76
1352,20190801,XMR,1404198476.24,81.97,90181330.66
1353,20190801,LEO,1309688862.07,1.31,9301899.37
1354,20190801,DASH,965605793.16,107.79,163095470.4
1355,20190801,XTZ,927016195.6,1.4,12828552.04
1356,20190801,NEO,837781927.15,11.88,266163364.34
1357,20190801,MIOTA,803005014.37,0.2889,11870776.81
1358,20190801,LINK,763440116.89,2.18,46293195.32
1359,20190801,ATOM,678390927.32,3.56,68444005.44
1360,20190901,BTC,174768292883.37,9757.97,11445355859.37
1361,20190901,ETH,18461846967.6,171.63,5554799575.86
1362,20190901,XRP,11092364971.53,0.2581,825579908.16
1363,20190901,BCH,5076312771.38,282.33,1053837321.05
1364,20190901,LTC,4177872604.63,66.14,2228146663.35
1365,20190901,USDT,4026198549.68,1.0,13692453816.59
1366,20190901,BNB,3354720068.0,21.57,173772204.73
1367,20190901,EOS,3047908479.86,3.28,1255219409.63
1368,20190901,BSV,2314946418.42,129.65,280438624.14
1369,20190901,XMR,1233580704.17,71.78,50287115.1
1370,20190901,XLM,1226847587.7,0.06247,72357367.33
1371,20190901,ADA,1154858194.54,0.04454,31928554.93
1372,20190901,LEO,1148665271.96,1.15,5022303.27
1373,20190901,TRX,1041912670.75,0.01563,424372233.76
1374,20190901,HT,931382860.73,3.79,70506504.14
1375,20190901,DASH,721956272.69,80.07,149634076.58
1376,20190901,ETC,709299971.67,6.27,512252388.16
1377,20190901,XTZ,681637980.05,1.03,8250825.17
1378,20190901,MIOTA,671499176.38,0.2416,5111188.02
1379,20190901,LINK,621326044.22,1.78,43571942.2
1380,20191001,BTC,149913972767.97,8343.28,15305343412.83
1381,20191001,ETH,19148222891.91,177.34,7676276225.21
1382,20191001,XRP,10761681803.35,0.2496,1319433697.04
1383,20191001,USDT,4134317780.76,1.01,19030134291.75
1384,20191001,BCH,4053313928.67,224.76,1778003921.51
1385,20191001,LTC,3552792224.35,56.06,2325767309.88
1386,20191001,EOS,2762869403.59,2.96,1740106578.2
1387,20191001,BNB,2473533187.64,15.9,125165660.97
1388,20191001,BSV,1516975065.37,84.96,221813390.3
1389,20191001,XLM,1188523859.63,0.0591,163726395.2
1390,20191001,LEO,1041528893.45,1.04,10285777.97
1391,20191001,ADA,998363540.42,0.03851,38320345.91
1392,20191001,XMR,962569246.21,55.84,72773126.84
1393,20191001,TRX,938377942.52,0.01407,615910233.24
1394,20191001,HT,775338488.9,3.16,76704783.83
1395,20191001,MIOTA,753029605.53,0.2709,5869939.59
1396,20191001,LINK,643757762.65,1.84,91602848.94
1397,20191001,DASH,639794753.23,70.51,214628255.63
1398,20191001,XTZ,629756396.4,0.9536,13349265.86
1399,20191001,NEO,531422539.95,7.53,297675738.21
1400,20191101,BTC,166928044163.92,9261.1,24324691031.33
1401,20191101,ETH,19940014310.52,183.97,9145611130.24
1402,20191101,XRP,12656190133.62,0.2926,1572251058.14
1403,20191101,BCH,5049556630.91,279.14,2375427804.92
1404,20191101,USDT,4124890870.72,1.0,27864589885.13
1405,20191101,LTC,3725245519.55,58.58,3425154368.21
1406,20191101,EOS,3147694260.9,3.35,2155169872.31
1407,20191101,BNB,3114078497.03,20.02,198377285.26
1408,20191101,BSV,2345362326.86,129.8,675418596.36
1409,20191101,XLM,1388418167.97,0.06923,412594573.48
1410,20191101,TRX,1312017557.53,0.01968,868159776.84
1411,20191101,ADA,1097888790.61,0.04235,60880836.8
1412,20191101,XMR,1052317484.4,60.87,195288212.51
1413,20191101,LEO,993063613.2,0.9936,10899782.54
1414,20191101,HT,956679412.66,3.96,131523321.17
1415,20191101,LINK,952007823.12,2.72,118225225.43
1416,20191101,MIOTA,762207969.42,0.2742,6016958.88
1417,20191101,NEO,751172316.02,10.65,461750013.75
1418,20191101,DASH,658257776.23,72.08,275488579.56
1419,20191101,ATOM,623512128.54,3.27,141989599.31
1420,20191201,BTC,134215145409.92,7424.29,18720708479.35
1421,20191201,ETH,16443650814.39,151.19,7102780297.54
1422,20191201,XRP,9756884340.97,0.2253,1176237060.4
1423,20191201,USDT,4118235661.15,1.0,21027847332.3
1424,20191201,BCH,3922144119.0,216.17,1260404762.21
1425,20191201,LTC,3041545709.07,47.71,2781413686.07
1426,20191201,EOS,2618290742.23,2.78,1792147034.05
1427,20191201,BNB,2410249227.29,15.5,203268416.7
1428,20191201,BSV,1884411960.68,104.29,377438738.63
1429,20191201,XLM,1164817487.42,0.05808,214999369.9
1430,20191201,TRX,1063601685.2,0.01595,1221749577.2
1431,20191201,ADA,1026365437.17,0.03959,59641355.4
1432,20191201,XMR,928901682.79,53.59,32630308.78
1433,20191201,LEO,920004249.02,0.9205,7672142.66
1434,20191201,XTZ,828296390.47,1.25,24127566.8
1435,20191201,LINK,758496044.01,2.17,136819693.23
1436,20191201,ATOM,726017955.02,3.81,175883739.43
1437,20191201,HT,676072551.96,2.8,155934736.92
1438,20191201,NEO,655229253.43,9.29,313468750.06
1439,20191201,MIOTA,574237706.74,0.2066,5360255.89
1440,20200101,BTC,130580829149.59,7200.17,18565664996.79
1441,20200101,ETH,14271059633.08,130.8,7935230330.48
1442,20200101,XRP,8349802256.49,0.1927,1041134003.13
